piece_moved,is_checkmate,is_draw,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
4,FALSE,FALSE,-1,5,0,0,7,3,2,31,160,f3f6,FALSE
4,FALSE,FALSE,-2,31,0,0,5,2,4,31,160,f3f5,FALSE
4,FALSE,FALSE,-2,30,0,0,7,1,5,31,160,f3f4,FALSE
4,FALSE,FALSE,-2,32,0,0,10,0,3,31,160,f3g3,FALSE
4,FALSE,FALSE,-2,33,0,0,7,0,5,31,160,f3e3,FALSE
4,FALSE,FALSE,-2,33,0,0,2,0,5,31,160,f3d3,FALSE
4,FALSE,FALSE,-2,32,0,0,7,0,3,31,160,f3c3,FALSE
4,FALSE,FALSE,-2,33,0,1,8,0,3,31,160,f3b3,FALSE
4,FALSE,FALSE,-2,33,0,1,8,0,3,31,160,f3a3,FALSE
1,FALSE,FALSE,-2,32,0,0,10,1,3,31,160,h3h4,FALSE
1,FALSE,FALSE,-2,32,0,0,8,1,3,31,160,b2b3,FALSE
1,FALSE,FALSE,-2,33,0,0,8,1,3,31,160,a2a3,FALSE
1,FALSE,FALSE,-2,32,0,0,7,2,3,31,160,b2b4,FALSE
1,FALSE,FALSE,-2,34,0,0,7,2,3,31,160,a2a4,FALSE
4,FALSE,FALSE,-2,6,0,0,2,3,2,32,161,f3f6,FALSE
4,FALSE,FALSE,-3,30,0,0,2,2,4,32,161,f3f5,FALSE
4,FALSE,FALSE,-3,29,0,0,7,1,5,32,161,f3f4,FALSE
4,FALSE,FALSE,-3,29,0,0,7,0,3,32,161,f3g3,FALSE
4,FALSE,FALSE,-3,31,0,0,7,0,5,32,161,f3e3,FALSE
4,FALSE,FALSE,-3,31,0,0,5,0,5,32,161,f3d3,TRUE
4,FALSE,FALSE,-3,30,0,0,7,0,3,32,161,f3c3,FALSE
4,FALSE,FALSE,-3,31,0,1,3,0,3,32,161,f3b3,FALSE
4,FALSE,FALSE,-3,28,0,6,7,0,3,32,161,f3a3,FALSE
6,FALSE,FALSE,-3,31,0,0,2,-1,3,32,161,g2h1,FALSE
6,FALSE,FALSE,-3,31,0,0,2,-1,3,32,161,g2g1,FALSE
6,FALSE,FALSE,-3,31,0,0,2,-1,3,32,161,g2f1,FALSE
3,FALSE,FALSE,-3,30,0,0,7,4,3,32,161,d2h6,FALSE
3,FALSE,FALSE,-3,30,0,0,7,3,3,32,161,d2g5,FALSE
3,FALSE,FALSE,-3,29,0,0,7,3,3,32,161,d2a5,FALSE
3,FALSE,FALSE,-3,29,0,0,10,2,4,32,161,d2f4,FALSE
3,FALSE,FALSE,-3,29,0,0,7,2,3,32,161,d2b4,FALSE
3,FALSE,FALSE,-3,31,0,0,10,1,4,32,161,d2e3,FALSE
3,FALSE,FALSE,-3,30,0,0,11,1,5,32,161,d2c3,FALSE
3,FALSE,FALSE,-3,31,0,0,7,-1,3,32,161,d2e1,FALSE
3,FALSE,FALSE,-3,31,0,0,8,-1,3,32,161,d2c1,FALSE
1,FALSE,FALSE,-3,31,0,0,6,1,3,32,161,h3h4,FALSE
1,FALSE,FALSE,-3,34,0,0,8,1,3,32,161,b2b3,FALSE
1,FALSE,FALSE,-3,34,0,0,8,2,3,32,161,b2b4,FALSE
4,FALSE,FALSE,-4,29,0,0,5,5,5,33,162,d3d8,FALSE
4,FALSE,FALSE,-4,5,0,0,5,4,5,33,162,d3d7,FALSE
4,FALSE,FALSE,-4,29,0,0,5,3,5,33,162,d3d6,FALSE
4,FALSE,FALSE,-4,33,0,0,5,2,5,33,162,d3d5,FALSE
4,FALSE,FALSE,-4,31,0,0,5,1,5,33,162,d3d4,FALSE
4,FALSE,FALSE,-4,30,0,0,7,0,3,33,162,d3g3,FALSE
4,FALSE,FALSE,-4,32,0,0,7,0,3,33,162,d3f3,FALSE
4,FALSE,FALSE,-4,32,0,0,7,0,5,33,162,d3e3,FALSE
4,FALSE,FALSE,-4,32,0,0,7,0,3,33,162,d3c3,FALSE
4,FALSE,FALSE,-4,29,0,1,2,0,3,33,162,d3b3,FALSE
4,FALSE,FALSE,-4,32,0,1,2,0,3,33,162,d3a3,FALSE
6,FALSE,FALSE,-4,32,0,0,4,1,6,33,162,g2f3,FALSE
6,FALSE,FALSE,-4,32,0,0,4,-1,5,33,162,g2h1,FALSE
6,FALSE,FALSE,-4,32,0,0,5,-1,5,33,162,g2g1,FALSE
6,FALSE,FALSE,-4,32,0,0,5,-1,5,33,162,g2f1,FALSE
3,FALSE,FALSE,-4,33,0,0,2,4,5,33,162,d2h6,FALSE
3,FALSE,FALSE,-4,34,0,0,2,3,5,33,162,d2g5,FALSE
3,FALSE,FALSE,-4,33,0,0,2,3,5,33,162,d2a5,FALSE
3,FALSE,FALSE,-4,32,0,0,2,2,6,33,162,d2f4,FALSE
3,FALSE,FALSE,-4,30,0,0,2,2,5,33,162,d2b4,FALSE
3,FALSE,FALSE,-4,34,0,1,5,1,5,33,162,d2e3,FALSE
3,FALSE,FALSE,-4,34,0,5,5,1,6,33,162,d2c3,FALSE
3,FALSE,FALSE,-4,34,0,0,2,-1,5,33,162,d2e1,FALSE
3,FALSE,FALSE,-4,34,0,0,2,-1,5,33,162,d2c1,TRUE
1,FALSE,FALSE,-4,32,0,0,4,1,5,33,162,h3h4,FALSE
1,FALSE,FALSE,-4,32,0,0,5,1,6,33,162,f2f3,FALSE
1,FALSE,FALSE,-4,30,0,0,5,2,6,33,162,f2f4,FALSE
2,FALSE,FALSE,0,33,0,0,33,2,7,8,163,c3d5,FALSE
2,FALSE,FALSE,0,33,0,0,33,2,7,8,163,c3b5,FALSE
2,FALSE,FALSE,0,34,0,0,33,1,7,8,163,c3a4,FALSE
2,FALSE,FALSE,0,34,0,0,33,-2,7,8,163,c3b1,FALSE
3,FALSE,FALSE,0,34,0,0,30,1,7,8,163,g2h3,FALSE
3,FALSE,FALSE,0,34,0,0,30,1,7,8,163,g2f3,FALSE
3,FALSE,FALSE,0,34,0,0,33,-1,7,8,163,g2h1,FALSE
2,FALSE,FALSE,0,34,0,0,33,2,6,8,163,e2f4,FALSE
2,FALSE,FALSE,0,34,0,3,30,2,6,8,163,e2d4,FALSE
6,FALSE,FALSE,0,34,0,0,33,0,7,8,163,g1h1,FALSE
4,FALSE,FALSE,0,34,0,0,33,0,7,8,163,f1e1,FALSE
5,FALSE,FALSE,0,34,0,3,34,3,7,8,163,d1a4,FALSE
5,FALSE,FALSE,0,34,0,0,34,2,7,8,163,d1b3,FALSE
5,FALSE,FALSE,0,34,0,0,24,1,7,8,163,d1c2,FALSE
5,FALSE,FALSE,0,34,0,0,33,0,7,8,163,d1e1,FALSE
4,FALSE,FALSE,0,34,0,0,38,0,7,8,163,a1b1,FALSE
1,FALSE,FALSE,0,34,0,3,32,1,7,8,163,e4e5,TRUE
1,FALSE,FALSE,0,36,0,0,33,1,7,8,163,c4c5,FALSE
1,FALSE,FALSE,0,33,0,0,32,1,7,8,163,g3g4,FALSE
1,FALSE,FALSE,0,34,0,0,33,1,7,8,163,h2h3,FALSE
1,FALSE,FALSE,0,34,0,0,33,1,7,8,163,f2f3,FALSE
1,FALSE,FALSE,0,34,0,0,34,1,7,8,163,d2d3,FALSE
1,FALSE,FALSE,0,34,0,0,34,1,7,8,163,b2b3,FALSE
1,FALSE,FALSE,0,34,0,0,33,1,7,8,163,a2a3,FALSE
1,FALSE,FALSE,0,34,0,0,33,2,7,8,163,h2h4,FALSE
1,FALSE,FALSE,0,34,0,0,33,2,8,8,163,f2f4,FALSE
1,FALSE,FALSE,0,34,0,0,33,2,8,8,163,d2d4,FALSE
1,FALSE,FALSE,0,34,0,0,32,2,7,8,163,b2b4,FALSE
1,FALSE,FALSE,0,34,0,0,33,2,7,8,163,a2a4,FALSE
2,FALSE,FALSE,-1,35,0,0,32,2,6,9,164,c3d5,FALSE
2,FALSE,FALSE,-1,35,0,5,32,2,6,9,164,c3b5,FALSE
2,FALSE,FALSE,-1,36,0,0,32,1,6,9,164,c3e4,FALSE
2,FALSE,FALSE,-1,36,0,5,32,1,6,9,164,c3a4,FALSE
2,FALSE,FALSE,-1,36,0,5,32,-2,6,9,164,c3b1,FALSE
3,FALSE,FALSE,4,35,0,0,29,6,6,9,164,g2a8,TRUE
3,FALSE,FALSE,-1,35,0,5,29,5,6,9,164,g2b7,FALSE
3,FALSE,FALSE,-1,34,0,5,29,4,6,9,164,g2c6,FALSE
3,FALSE,FALSE,-1,35,0,5,33,3,6,9,164,g2d5,FALSE
3,FALSE,FALSE,-1,36,0,5,32,2,6,9,164,g2e4,FALSE
3,FALSE,FALSE,-1,36,0,0,29,1,6,9,164,g2h3,FALSE
3,FALSE,FALSE,-1,36,0,5,29,1,6,9,164,g2f3,FALSE
3,FALSE,FALSE,-1,36,0,5,32,-1,6,9,164,g2h1,FALSE
2,FALSE,FALSE,-1,36,0,5,32,2,5,9,164,e2f4,FALSE
2,FALSE,FALSE,-1,36,0,5,29,2,5,9,164,e2d4,FALSE
6,FALSE,FALSE,-1,36,0,5,32,0,6,9,164,g1h1,FALSE
4,FALSE,FALSE,-1,36,0,5,32,0,6,9,164,f1e1,FALSE
5,FALSE,FALSE,-1,36,0,5,33,3,6,9,164,d1a4,FALSE
5,FALSE,FALSE,-1,36,0,5,33,2,6,9,164,d1b3,FALSE
5,FALSE,FALSE,-1,36,0,5,23,1,6,9,164,d1c2,FALSE
5,FALSE,FALSE,-1,36,0,5,32,0,6,9,164,d1e1,FALSE
4,FALSE,FALSE,-1,36,0,5,37,0,6,9,164,a1b1,FALSE
1,FALSE,FALSE,-1,37,0,5,32,1,6,9,164,c4c5,FALSE
1,FALSE,FALSE,-1,35,0,5,31,1,6,9,164,g3g4,FALSE
1,FALSE,FALSE,-1,36,0,5,32,1,6,9,164,h2h3,FALSE
1,FALSE,FALSE,-1,36,0,0,32,1,6,9,164,f2f3,FALSE
1,FALSE,FALSE,-1,36,0,5,33,1,6,9,164,d2d3,FALSE
1,FALSE,FALSE,-1,36,0,5,33,1,6,9,164,b2b3,FALSE
1,FALSE,FALSE,-1,36,0,5,32,1,6,9,164,a2a3,FALSE
1,FALSE,FALSE,-1,36,0,5,32,2,6,9,164,h2h4,FALSE
1,FALSE,FALSE,-1,36,0,5,32,2,7,9,164,f2f4,FALSE
1,FALSE,FALSE,-1,36,0,5,32,2,7,9,164,d2d4,FALSE
1,FALSE,FALSE,-1,36,0,5,31,2,6,9,164,b2b4,FALSE
1,FALSE,FALSE,-1,36,0,5,32,2,6,9,164,a2a4,FALSE
3,FALSE,FALSE,4,35,0,0,29,-1,5,10,165,a8b7,FALSE
3,FALSE,FALSE,4,34,0,0,29,-2,5,10,165,a8c6,FALSE
3,FALSE,FALSE,5,36,0,0,33,-3,5,10,165,a8d5,FALSE
2,FALSE,FALSE,5,36,0,0,29,2,4,10,165,c3d5,FALSE
2,FALSE,FALSE,4,35,0,1,29,2,4,10,165,c3b5,FALSE
2,FALSE,FALSE,4,37,0,0,26,1,4,10,165,c3e4,FALSE
2,FALSE,FALSE,4,36,0,0,29,1,4,10,165,c3a4,FALSE
2,FALSE,FALSE,4,36,0,0,29,-2,4,10,165,c3b1,FALSE
2,FALSE,FALSE,4,36,0,0,29,2,4,10,165,e2f4,FALSE
2,FALSE,FALSE,4,35,0,0,26,2,4,10,165,e2d4,FALSE
6,FALSE,FALSE,4,36,0,0,29,1,5,10,165,g1g2,FALSE
6,FALSE,FALSE,4,36,0,0,29,0,5,10,165,g1h1,FALSE
4,FALSE,FALSE,4,36,0,0,29,0,5,10,165,f1e1,FALSE
5,FALSE,FALSE,4,36,0,1,30,3,5,10,165,d1a4,FALSE
5,FALSE,FALSE,4,36,0,0,30,2,5,10,165,d1b3,FALSE
5,FALSE,FALSE,4,36,0,0,20,1,5,10,165,d1c2,FALSE
5,FALSE,FALSE,4,36,0,0,29,0,5,10,165,d1e1,FALSE
4,FALSE,FALSE,4,36,0,0,34,0,5,10,165,a1b1,FALSE
1,FALSE,FALSE,5,36,0,0,30,1,5,10,165,c4d5,FALSE
1,FALSE,FALSE,4,35,0,0,29,1,5,10,165,c4c5,FALSE
1,FALSE,FALSE,4,35,0,0,28,1,5,10,165,g3g4,FALSE
1,FALSE,FALSE,4,36,0,0,28,1,5,10,165,h2h3,FALSE
1,FALSE,FALSE,4,36,0,0,29,1,5,10,165,f2f3,FALSE
1,FALSE,FALSE,4,36,0,0,30,1,5,10,165,d2d3,FALSE
1,FALSE,FALSE,4,36,0,0,30,1,5,10,165,b2b3,FALSE
1,FALSE,FALSE,4,36,0,0,29,1,5,10,165,a2a3,FALSE
1,FALSE,FALSE,4,36,0,0,29,2,5,10,165,h2h4,FALSE
1,FALSE,FALSE,4,36,0,3,29,2,6,10,165,f2f4,TRUE
1,FALSE,FALSE,4,35,0,3,29,2,6,10,165,d2d4,FALSE
1,FALSE,FALSE,4,36,0,0,28,2,5,10,165,b2b4,FALSE
1,FALSE,FALSE,4,36,0,0,29,2,5,10,165,a2a4,FALSE
3,FALSE,FALSE,4,38,0,0,29,-1,7,11,166,a8b7,FALSE
3,FALSE,FALSE,4,37,0,0,29,-2,7,11,166,a8c6,FALSE
3,FALSE,FALSE,5,39,0,0,33,-3,7,11,166,a8d5,FALSE
2,FALSE,FALSE,5,39,0,0,29,2,6,11,166,c3d5,TRUE
2,FALSE,FALSE,4,38,0,1,29,2,6,11,166,c3b5,FALSE
2,FALSE,FALSE,4,40,0,0,26,1,6,11,166,c3e4,FALSE
2,FALSE,FALSE,4,39,0,0,29,1,6,11,166,c3a4,FALSE
2,FALSE,FALSE,4,39,0,0,29,-2,6,11,166,c3b1,FALSE
2,FALSE,FALSE,4,38,0,0,26,2,6,11,166,e2d4,FALSE
6,FALSE,FALSE,4,39,0,0,29,1,7,11,166,g1g2,FALSE
6,FALSE,FALSE,4,39,0,0,29,0,7,11,166,g1h1,FALSE
4,FALSE,FALSE,4,39,0,3,24,2,7,11,166,f1f3,FALSE
4,FALSE,FALSE,4,39,0,0,29,1,7,11,166,f1f2,FALSE
4,FALSE,FALSE,4,39,0,0,29,0,7,11,166,f1e1,FALSE
5,FALSE,FALSE,4,39,0,1,30,3,7,11,166,d1a4,FALSE
5,FALSE,FALSE,4,39,0,0,30,2,7,11,166,d1b3,FALSE
5,FALSE,FALSE,4,39,0,3,20,1,7,11,166,d1c2,FALSE
5,FALSE,FALSE,4,39,0,0,29,0,7,11,166,d1e1,FALSE
4,FALSE,FALSE,4,39,0,0,34,0,7,11,166,a1b1,FALSE
1,FALSE,FALSE,5,39,0,0,30,1,7,11,166,c4d5,FALSE
1,FALSE,FALSE,4,38,0,0,29,1,6,11,166,f4f5,FALSE
1,FALSE,FALSE,4,38,0,0,29,1,7,11,166,c4c5,FALSE
1,FALSE,FALSE,4,38,0,0,28,1,7,11,166,g3g4,FALSE
1,FALSE,FALSE,4,39,0,0,28,1,7,11,166,h2h3,FALSE
1,FALSE,FALSE,4,39,0,0,30,1,7,11,166,b2b3,FALSE
1,FALSE,FALSE,4,39,0,0,29,1,7,11,166,a2a3,FALSE
1,FALSE,FALSE,4,39,0,0,29,2,7,11,166,h2h4,FALSE
1,FALSE,FALSE,4,39,0,0,28,2,7,11,166,b2b4,FALSE
1,FALSE,FALSE,4,39,0,0,29,2,7,11,166,a2a4,FALSE
3,FALSE,FALSE,5,41,0,0,29,-1,6,12,167,a8b7,FALSE
3,FALSE,FALSE,5,39,0,0,29,-2,6,12,167,a8c6,FALSE
2,FALSE,FALSE,6,2,0,0,26,2,8,12,167,d5e7,FALSE
2,FALSE,FALSE,6,41,0,0,29,2,8,12,167,d5c7,FALSE
2,FALSE,FALSE,8,3,0,0,26,1,8,12,167,d5f6,TRUE
2,FALSE,FALSE,6,43,0,0,30,1,8,12,167,d5b6,FALSE
2,FALSE,FALSE,5,42,0,0,26,-1,8,12,167,d5b4,FALSE
2,FALSE,FALSE,5,42,0,0,30,-2,8,12,167,d5e3,FALSE
2,FALSE,FALSE,5,42,0,0,29,-2,8,12,167,d5c3,FALSE
2,FALSE,FALSE,5,41,0,0,26,2,5,12,167,e2d4,FALSE
2,FALSE,FALSE,5,41,0,0,29,1,6,12,167,e2c3,FALSE
6,FALSE,FALSE,5,41,0,0,29,1,6,12,167,g1g2,FALSE
6,FALSE,FALSE,5,41,0,0,29,0,6,12,167,g1h1,FALSE
4,FALSE,FALSE,5,41,0,0,15,2,6,12,167,f1f3,FALSE
4,FALSE,FALSE,5,41,0,0,20,1,6,12,167,f1f2,FALSE
4,FALSE,FALSE,5,41,0,0,29,0,6,12,167,f1e1,FALSE
5,FALSE,FALSE,5,41,0,1,18,3,6,12,167,d1a4,FALSE
5,FALSE,FALSE,5,41,0,0,27,2,6,12,167,d1b3,FALSE
5,FALSE,FALSE,5,41,0,0,18,1,6,12,167,d1c2,FALSE
5,FALSE,FALSE,5,41,0,0,29,0,6,12,167,d1e1,FALSE
4,FALSE,FALSE,5,41,0,0,28,0,6,12,167,a1b1,FALSE
1,FALSE,FALSE,5,41,0,0,29,1,6,12,167,c4c5,FALSE
1,FALSE,FALSE,5,40,0,0,28,1,6,12,167,g3g4,FALSE
1,FALSE,FALSE,5,41,0,0,28,1,6,12,167,h2h3,FALSE
1,FALSE,FALSE,5,41,0,0,30,1,6,12,167,b2b3,FALSE
1,FALSE,FALSE,5,41,0,0,29,1,6,12,167,a2a3,FALSE
1,FALSE,FALSE,5,41,0,0,29,2,6,12,167,h2h4,FALSE
1,FALSE,FALSE,5,41,0,0,29,2,6,12,167,b2b4,FALSE
1,FALSE,FALSE,5,41,0,0,29,2,6,12,167,a2a4,FALSE
3,FALSE,FALSE,8,37,0,0,26,-1,8,13,168,a8b7,FALSE
3,FALSE,FALSE,8,35,0,0,26,-2,8,13,168,a8c6,FALSE
3,FALSE,FALSE,8,36,0,0,30,-3,7,13,168,a8d5,FALSE
3,FALSE,FALSE,8,37,0,0,29,-4,8,13,168,a8e4,FALSE
3,FALSE,FALSE,8,37,0,0,29,-5,8,13,168,a8f3,FALSE
3,FALSE,FALSE,8,37,0,0,29,-6,8,13,168,a8g2,FALSE
3,FALSE,FALSE,8,37,0,0,29,-7,8,13,168,a8h1,FALSE
2,FALSE,FALSE,8,42,0,0,26,2,8,13,168,f6g8,FALSE
2,FALSE,FALSE,8,42,0,0,26,2,8,13,168,f6e8,FALSE
2,FALSE,FALSE,9,41,0,0,26,1,8,13,168,f6h7,TRUE
2,FALSE,FALSE,8,38,0,0,26,1,7,13,168,f6d7,FALSE
2,FALSE,FALSE,8,42,0,0,26,-1,8,13,168,f6h5,FALSE
2,FALSE,FALSE,8,41,0,0,29,-1,7,13,168,f6d5,FALSE
2,FALSE,FALSE,8,41,0,0,26,-2,8,13,168,f6g4,FALSE
2,FALSE,FALSE,8,42,0,0,29,-2,8,13,168,f6e4,FALSE
2,FALSE,FALSE,8,37,0,0,23,2,7,13,168,e2d4,FALSE
2,FALSE,FALSE,8,37,0,0,26,1,7,13,168,e2c3,FALSE
6,FALSE,FALSE,8,37,0,0,26,1,8,13,168,g1g2,FALSE
6,FALSE,FALSE,8,37,0,0,26,0,8,13,168,g1h1,FALSE
4,FALSE,FALSE,8,37,0,0,17,2,8,13,168,f1f3,FALSE
4,FALSE,FALSE,8,37,0,0,17,1,8,13,168,f1f2,FALSE
4,FALSE,FALSE,8,37,0,0,26,0,8,13,168,f1e1,FALSE
5,FALSE,FALSE,8,37,0,1,15,3,8,13,168,d1a4,FALSE
5,FALSE,FALSE,8,37,0,0,24,2,8,13,168,d1b3,FALSE
5,FALSE,FALSE,8,37,0,0,15,1,8,13,168,d1c2,FALSE
5,FALSE,FALSE,8,37,0,0,26,0,8,13,168,d1e1,FALSE
4,FALSE,FALSE,8,37,0,0,25,0,8,13,168,a1b1,FALSE
1,FALSE,FALSE,8,37,0,0,26,1,8,13,168,c4c5,FALSE
1,FALSE,FALSE,8,36,0,0,26,1,8,13,168,g3g4,FALSE
1,FALSE,FALSE,8,37,0,0,25,1,8,13,168,h2h3,FALSE
1,FALSE,FALSE,8,37,0,0,27,1,8,13,168,b2b3,FALSE
1,FALSE,FALSE,8,37,0,0,26,1,8,13,168,a2a3,FALSE
1,FALSE,FALSE,8,37,0,0,26,2,8,13,168,h2h4,FALSE
1,FALSE,FALSE,8,37,0,0,25,2,8,13,168,b2b4,FALSE
1,FALSE,FALSE,8,37,0,0,26,2,8,13,168,a2a4,FALSE
6,FALSE,FALSE,9,44,0,0,26,1,8,14,169,g1g2,FALSE
6,FALSE,FALSE,9,44,0,0,26,0,8,14,169,g1h1,FALSE
2,FALSE,FALSE,12,36,0,0,23,2,7,14,169,e2d4,TRUE
4,FALSE,FALSE,9,43,0,0,17,1,8,14,169,f1f2,FALSE
6,FALSE,FALSE,9,48,0,5,23,1,6,15,170,g1g2,FALSE
6,FALSE,FALSE,9,48,0,5,23,0,6,15,170,g1h1,TRUE
4,FALSE,FALSE,9,47,0,5,14,1,6,15,170,f1f2,FALSE
2,FALSE,FALSE,6,46,0,0,23,1,5,16,171,h7f8,FALSE
2,FALSE,FALSE,6,45,0,0,23,-1,6,16,171,h7f6,FALSE
2,FALSE,FALSE,6,46,0,1,26,-2,6,16,171,h7g5,TRUE
6,FALSE,FALSE,6,48,0,0,23,1,5,16,171,h1g2,FALSE
4,FALSE,FALSE,6,48,0,0,14,2,5,16,171,f1f3,FALSE
4,FALSE,FALSE,6,47,0,0,9,1,5,16,171,f1f2,FALSE
4,FALSE,FALSE,6,48,0,0,23,0,5,16,171,f1g1,FALSE
4,FALSE,FALSE,6,48,0,1,23,0,6,16,171,f1e1,FALSE
5,FALSE,FALSE,6,48,0,0,12,4,5,16,171,d1h5,FALSE
5,FALSE,FALSE,6,47,0,0,9,3,5,16,171,d1g4,FALSE
5,FALSE,FALSE,6,48,0,0,10,3,5,16,171,d1a4,FALSE
5,FALSE,FALSE,6,48,0,5,23,2,6,16,171,d1f3,FALSE
5,FALSE,FALSE,6,48,0,0,19,2,5,16,171,d1b3,FALSE
5,FALSE,FALSE,6,48,0,1,14,1,6,16,171,d1e2,FALSE
5,FALSE,FALSE,6,48,0,0,10,1,5,16,171,d1c2,FALSE
5,FALSE,FALSE,6,48,0,1,23,0,6,16,171,d1e1,FALSE
4,FALSE,FALSE,6,48,0,0,22,0,5,16,171,a1b1,FALSE
1,FALSE,FALSE,6,50,0,0,23,1,4,16,171,c4c5,FALSE
1,FALSE,FALSE,6,47,0,0,23,1,5,16,171,g3g4,FALSE
1,FALSE,FALSE,6,48,0,0,21,1,5,16,171,h2h3,FALSE
1,FALSE,FALSE,6,49,0,0,24,1,5,16,171,b2b3,FALSE
1,FALSE,FALSE,6,48,0,0,23,1,5,16,171,a2a3,FALSE
1,FALSE,FALSE,6,48,0,0,22,2,5,16,171,h2h4,FALSE
1,FALSE,FALSE,6,49,0,0,22,2,5,16,171,b2b4,FALSE
1,FALSE,FALSE,6,48,0,0,23,2,5,16,171,a2a4,FALSE
6,FALSE,FALSE,6,47,0,1,26,1,6,17,172,h1g2,FALSE
6,FALSE,FALSE,6,47,0,1,26,0,6,17,172,h1g1,FALSE
4,FALSE,FALSE,9,42,0,1,12,1,6,17,172,f1f2,TRUE
2,FALSE,FALSE,4,40,0,0,9,2,4,18,173,g5h7,FALSE
2,FALSE,FALSE,5,3,0,0,9,2,4,18,173,g5f7,FALSE
2,FALSE,FALSE,4,36,0,1,9,1,5,18,173,g5e6,FALSE
2,FALSE,FALSE,4,37,0,9,9,-1,4,18,173,g5e4,FALSE
2,FALSE,FALSE,4,40,0,9,9,-2,4,18,173,g5h3,FALSE
2,FALSE,FALSE,4,39,0,0,12,-2,5,18,173,g5f3,FALSE
5,FALSE,FALSE,4,3,0,1,12,4,5,18,173,d1h5,FALSE
5,FALSE,FALSE,4,37,0,1,12,3,5,18,173,d1g4,FALSE
5,FALSE,FALSE,4,38,0,1,13,3,5,18,173,d1a4,FALSE
5,FALSE,FALSE,4,37,0,15,21,2,5,18,173,d1f3,FALSE
5,FALSE,FALSE,4,38,0,1,22,2,5,18,173,d1b3,FALSE
5,FALSE,FALSE,4,37,0,11,13,1,5,18,173,d1e2,FALSE
5,FALSE,FALSE,4,37,0,1,13,1,5,18,173,d1c2,FALSE
5,FALSE,FALSE,4,38,0,10,21,0,5,18,173,d1g1,FALSE
5,FALSE,FALSE,4,38,0,10,13,0,5,18,173,d1f1,FALSE
5,FALSE,FALSE,4,38,0,11,12,0,5,18,173,d1e1,FALSE
4,FALSE,FALSE,4,38,0,1,11,0,5,18,173,a1b1,FALSE
1,FALSE,FALSE,4,38,0,1,12,1,4,18,173,c4c5,TRUE
1,FALSE,FALSE,4,38,0,1,11,1,5,18,173,g3g4,FALSE
1,FALSE,FALSE,4,38,0,1,11,1,5,18,173,h2h3,FALSE
1,FALSE,FALSE,4,38,0,1,13,1,5,18,173,d2d3,FALSE
1,FALSE,FALSE,4,38,0,1,13,1,5,18,173,b2b3,FALSE
1,FALSE,FALSE,4,38,0,1,12,1,5,18,173,a2a3,FALSE
1,FALSE,FALSE,4,38,0,1,11,2,5,18,173,h2h4,FALSE
1,FALSE,FALSE,4,39,0,1,12,2,6,18,173,d2d4,FALSE
1,FALSE,FALSE,4,38,0,1,11,2,5,18,173,b2b4,FALSE
1,FALSE,FALSE,4,38,0,1,12,2,5,18,173,a2a4,FALSE
2,FALSE,FALSE,4,42,0,0,9,2,3,19,174,g5h7,FALSE
2,FALSE,FALSE,5,42,0,0,9,2,3,19,174,g5f7,FALSE
2,FALSE,FALSE,4,7,0,1,10,1,4,19,174,g5e6,FALSE
2,FALSE,FALSE,4,40,0,9,10,-1,3,19,174,g5e4,FALSE
2,FALSE,FALSE,4,44,0,9,9,-2,3,19,174,g5h3,FALSE
2,FALSE,FALSE,4,43,0,0,12,-2,4,19,174,g5f3,FALSE
5,FALSE,FALSE,4,41,0,0,12,4,4,19,174,d1h5,FALSE
5,FALSE,FALSE,4,41,0,0,12,3,4,19,174,d1g4,FALSE
5,FALSE,FALSE,4,42,0,0,12,3,5,19,174,d1a4,FALSE
5,FALSE,FALSE,4,41,0,14,21,2,5,19,174,d1f3,TRUE
5,FALSE,FALSE,4,42,0,0,21,2,5,19,174,d1b3,FALSE
5,FALSE,FALSE,4,41,0,10,12,1,4,19,174,d1e2,FALSE
5,FALSE,FALSE,4,41,0,0,13,1,4,19,174,d1c2,FALSE
5,FALSE,FALSE,4,42,0,9,21,0,4,19,174,d1g1,FALSE
5,FALSE,FALSE,4,42,0,9,12,0,4,19,174,d1f1,FALSE
5,FALSE,FALSE,4,42,0,10,12,0,4,19,174,d1e1,FALSE
4,FALSE,FALSE,4,42,0,0,11,0,4,19,174,a1b1,FALSE
1,FALSE,FALSE,5,44,0,1,12,1,4,19,174,c5b6,FALSE
1,FALSE,FALSE,4,40,0,0,12,1,4,19,174,c5c6,FALSE
1,FALSE,FALSE,4,42,0,0,11,1,4,19,174,g3g4,FALSE
1,FALSE,FALSE,4,42,0,0,11,1,4,19,174,h2h3,FALSE
1,FALSE,FALSE,4,42,0,0,12,1,4,19,174,d2d3,FALSE
1,FALSE,FALSE,4,42,0,0,12,1,4,19,174,b2b3,FALSE
1,FALSE,FALSE,4,42,0,0,12,1,4,19,174,a2a3,FALSE
1,FALSE,FALSE,4,42,0,0,11,2,4,19,174,h2h4,FALSE
1,FALSE,FALSE,4,43,0,0,13,2,5,19,174,d2d4,FALSE
1,FALSE,FALSE,4,42,0,0,12,2,4,19,174,b2b4,FALSE
1,FALSE,FALSE,4,42,0,0,12,2,4,19,174,a2a4,FALSE
2,FALSE,FALSE,4,41,0,12,9,2,4,20,175,g5h7,FALSE
2,FALSE,FALSE,5,40,0,12,9,2,4,20,175,g5f7,FALSE
