piece_moved,is_check,mvv_lva,num_new_attacks,value_new_attacks,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
5,False,0,1,9,0,42,0,10,2,0,7,34,121,g5c5,False
5,False,0,-1,-3,0,40,0,0,3,0,6,34,121,g5b5,False
5,False,0,0,2,0,40,0,5,2,0,6,34,121,g5a5,False
5,False,0,-1,-1,0,37,0,0,3,-1,5,34,121,g5h4,False
5,False,0,-1,-3,0,41,0,0,2,-1,5,34,121,g5g4,False
5,False,0,-1,-3,0,42,0,1,3,-1,6,34,121,g5f4,False
5,False,0,-1,-3,0,42,0,0,13,-2,6,34,121,g5g3,False
5,False,0,-1,5,0,42,0,9,13,-2,6,34,121,g5e3,True
5,False,0,-1,-3,0,43,0,0,8,-3,5,34,121,g5g2,False
5,False,0,-1,1,0,41,0,5,13,-3,5,34,121,g5d2,False
5,False,0,-1,-3,0,43,0,0,17,-4,5,34,121,g5g1,False
5,False,0,-2,-4,0,41,0,0,11,-4,5,34,121,g5c1,False
4,False,0,0,0,0,36,0,0,15,0,6,34,121,h1g1,False
4,False,0,0,0,0,36,0,0,2,0,6,34,121,h1f1,False
4,False,0,0,0,0,36,0,0,6,0,6,34,121,h1e1,False
6,False,0,0,0,0,36,0,0,3,0,6,34,121,d1e1,False
6,False,0,0,0,0,36,0,0,2,0,6,34,121,d1c1,False
1,False,0,0,0,0,38,0,0,2,1,5,34,121,e4e5,False
1,False,0,0,0,0,36,0,0,2,1,6,34,121,h2h3,False
1,False,0,0,0,0,39,0,0,2,1,6,34,121,f2f3,False
1,False,0,0,0,0,36,0,0,11,2,6,34,121,h2h4,False
1,False,0,0,0,0,39,0,0,12,2,6,34,121,f2f4,False
5,False,0,1,1,0,43,0,0,2,3,5,35,122,e3h6,False
5,True,-8,1,8,1,4,0,9,3,3,6,35,122,e3b6,False
5,False,0,1,3,0,35,0,0,2,2,6,35,122,e3g5,True
5,False,0,2,12,0,40,0,9,3,2,7,35,122,e3c5,False
5,False,0,0,0,0,41,0,1,3,1,6,35,122,e3f4,False
5,True,0,3,10,0,6,0,9,4,1,5,35,122,e3d4,False
5,False,0,-1,-1,0,40,0,0,3,0,5,35,122,e3h3,False
5,False,0,0,0,0,41,0,0,13,0,6,35,122,e3g3,False
5,False,0,0,0,0,42,0,1,9,0,5,35,122,e3f3,False
5,False,0,0,4,0,41,0,5,13,-1,5,35,122,e3e2,False
5,False,0,1,13,0,39,0,14,13,-1,5,35,122,e3d2,False
5,False,0,0,8,0,42,0,9,17,-2,5,35,122,e3e1,False
5,False,0,-1,-1,0,40,0,0,11,-2,5,35,122,e3c1,False
4,False,0,1,1,0,42,0,0,12,0,6,35,122,h1g1,False
4,False,0,0,0,0,42,0,0,12,0,6,35,122,h1f1,False
4,False,0,0,0,0,42,0,0,17,0,6,35,122,h1e1,False
6,False,0,0,0,0,42,0,0,13,0,6,35,122,d1c1,False
1,False,0,0,0,0,45,0,0,13,1,6,35,122,e4e5,False
1,False,0,-1,-1,0,41,0,0,13,1,6,35,122,d3d4,False
1,False,0,0,0,0,42,0,0,13,1,6,35,122,h2h3,False
1,False,0,0,0,0,44,0,0,4,1,6,35,122,f2f3,False
1,False,0,0,0,0,42,0,0,13,2,6,35,122,h2h4,False
1,False,0,0,0,0,44,0,0,4,2,7,35,122,f2f4,False
5,False,-8,0,0,1,39,0,0,2,2,7,36,123,g5g7,False
5,True,-6,2,9,3,3,0,9,2,2,5,36,123,g5e7,False
5,False,0,0,-2,0,41,0,0,2,1,5,36,123,g5h6,False
5,False,0,1,-1,0,37,0,0,2,1,5,36,123,g5g6,False
5,False,0,2,2,0,39,0,0,3,1,7,36,123,g5f6,False
5,False,0,-1,-3,0,38,0,0,2,0,6,36,123,g5h5,False
5,False,0,-1,-3,0,38,0,0,12,0,6,36,123,g5f5,False
5,False,0,0,0,0,34,0,0,2,0,6,36,123,g5e5,False
5,False,0,0,2,0,38,0,5,12,0,7,36,123,g5d5,False
5,False,0,1,9,0,40,0,9,3,0,7,36,123,g5c5,False
5,True,0,1,6,0,3,0,10,3,0,6,36,123,g5b5,False
5,False,0,1,11,0,38,0,14,2,0,6,36,123,g5a5,False
5,False,0,-1,-1,0,40,0,0,3,-1,5,36,123,g5h4,False
5,False,0,-1,-3,0,39,0,0,2,-1,5,36,123,g5g4,False
5,False,0,-1,-3,0,40,0,0,3,-1,6,36,123,g5f4,False
5,False,0,-1,-3,0,40,0,0,13,-2,6,36,123,g5g3,False
5,False,0,-1,-3,0,40,0,0,13,-2,6,36,123,g5e3,False
5,False,0,-1,-3,0,40,0,0,8,-3,5,36,123,g5g2,False
5,False,0,0,10,0,37,0,14,13,-3,5,36,123,g5d2,False
5,False,0,-1,-3,0,40,0,0,17,-4,5,36,123,g5g1,False
5,False,0,-2,-4,0,40,0,0,11,-4,5,36,123,g5c1,True
4,False,0,0,0,0,39,0,0,15,0,6,36,123,h1g1,False
4,False,0,0,0,0,39,0,0,2,0,6,36,123,h1f1,False
4,False,0,0,0,0,39,0,0,6,0,6,36,123,h1e1,False
6,False,0,0,0,0,39,0,0,2,0,6,36,123,d1c1,False
1,False,0,0,0,0,42,0,0,2,1,5,36,123,e4e5,False
1,False,0,0,0,0,38,0,0,1,1,4,36,123,d3d4,False
1,False,0,0,0,0,39,0,0,2,1,6,36,123,h2h3,False
1,False,0,0,0,0,41,0,0,2,1,6,36,123,f2f3,False
1,False,0,0,0,0,39,0,0,11,2,6,36,123,h2h4,False
1,False,0,0,0,0,41,0,0,12,2,6,36,123,f2f4,False
4,False,0,0,0,0,41,0,1,10,0,5,37,124,h1g1,False
4,False,0,0,0,0,41,0,1,11,0,5,37,124,h1f1,False
4,False,0,0,0,0,41,0,1,15,0,5,37,124,h1e1,False
5,True,0,0,-1,0,1,0,0,2,7,5,37,124,c1c8,False
5,False,0,1,3,0,39,0,0,2,6,6,37,124,c1c7,False
5,True,0,1,0,0,2,0,0,2,5,5,37,124,c1c6,False
5,False,-8,0,2,1,40,0,0,2,4,6,37,124,c1g5,True
5,False,0,3,13,0,41,0,10,3,4,7,37,124,c1c5,False
5,False,0,1,1,0,42,0,1,3,3,6,37,124,c1f4,False
5,False,0,2,14,0,39,0,14,12,3,4,37,124,c1c4,False
5,False,0,1,1,0,41,0,1,13,2,6,37,124,c1e3,False
5,False,0,0,8,0,39,0,9,3,2,7,37,124,c1c3,False
5,False,0,1,13,0,36,0,14,3,2,5,37,124,c1a3,False
5,False,0,2,14,0,38,0,15,13,1,5,37,124,c1d2,False
5,False,0,0,4,0,38,0,5,13,1,5,37,124,c1c2,False
5,False,0,1,13,0,36,0,14,3,1,7,37,124,c1b2,False
5,False,0,1,13,0,41,0,14,3,0,5,37,124,c1b1,False
5,False,0,0,4,0,41,0,5,2,0,7,37,124,c1a1,False
1,False,0,0,0,0,44,0,1,10,1,4,37,124,e4e5,False
1,False,0,0,0,0,40,0,1,10,1,4,37,124,d3d4,False
1,False,0,0,0,0,41,0,1,11,1,5,37,124,h2h3,False
1,False,0,0,0,0,43,0,1,11,1,5,37,124,f2f3,False
1,False,0,0,0,0,42,0,1,11,2,5,37,124,h2h4,False
1,False,0,0,0,0,44,0,1,12,2,6,37,124,f2f4,False
6,False,0,0,0,0,38,0,0,3,0,4,38,125,d1e1,False
6,False,0,0,0,0,38,0,0,2,0,4,38,125,d1c1,True
3,False,0,0,-2,3,34,0,0,24,4,5,4,126,f4b8,False
3,False,0,1,9,0,33,0,0,24,3,5,4,126,f4c7,False
3,False,0,0,-2,0,34,0,0,24,2,5,4,126,f4h6,False
3,False,0,1,3,0,31,0,0,24,2,5,4,126,f4d6,False
3,False,0,0,6,0,32,0,0,24,1,5,4,126,f4g5,False
3,False,0,1,1,0,34,0,0,27,1,5,4,126,f4e5,False
3,False,0,0,0,0,35,0,0,27,-1,5,4,126,f4g3,False
3,False,0,-1,-3,0,35,0,0,27,-1,5,4,126,f4e3,False
3,False,0,-1,-3,0,35,0,0,26,-2,4,4,126,f4d2,False
3,False,0,-1,-3,0,35,0,0,28,-3,5,4,126,f4c1,False
2,False,0,0,0,0,35,0,0,27,2,5,4,126,g1h3,False
2,False,0,0,0,0,35,0,0,24,2,5,4,126,g1f3,False
6,False,0,0,0,0,35,-2,0,22,1,4,4,126,e1d2,False
5,False,0,2,2,0,34,0,0,15,3,4,4,126,d1a4,True
5,False,0,1,1,0,35,0,0,25,2,6,4,126,d1d3,False
5,False,0,1,1,0,35,0,0,25,2,4,4,126,d1b3,False
5,False,0,0,0,0,35,0,0,28,1,5,4,126,d1d2,False
5,False,0,1,1,0,35,0,0,16,1,5,4,126,d1c2,False
5,False,0,0,0,0,35,0,0,28,0,4,4,126,d1c1,False
2,False,0,0,0,0,35,0,0,29,2,6,4,126,b1c3,False
2,False,0,0,0,0,35,0,0,30,2,5,4,126,b1a3,False
2,False,0,0,0,0,35,0,0,29,1,5,4,126,b1d2,False
1,False,0,1,1,1,37,0,0,24,1,3,4,126,c4d5,False
1,False,0,-1,-1,0,31,0,0,25,1,4,4,126,c4c5,False
1,False,0,0,0,0,35,0,0,24,1,5,4,126,h2h3,False
1,False,0,0,0,0,35,0,0,27,1,5,4,126,g2g3,False
1,False,0,0,0,0,35,0,0,24,1,6,4,126,f2f3,False
1,False,0,0,0,0,35,0,0,28,1,5,4,126,e2e3,False
1,False,0,0,0,0,35,0,0,26,1,5,4,126,b2b3,False
1,False,0,0,0,0,35,0,0,24,1,5,4,126,a2a3,False
1,False,0,0,0,0,35,0,0,24,2,5,4,126,h2h4,False
1,False,0,0,0,0,35,0,0,23,2,5,4,126,g2g4,False
1,False,0,0,0,0,36,0,0,24,2,5,4,126,e2e4,False
1,False,0,0,0,0,34,0,0,24,2,5,4,126,b2b4,False
1,False,0,0,0,0,35,0,0,24,2,5,4,126,a2a4,False
3,False,0,0,-2,0,38,0,1,15,2,5,5,127,f4h6,False
3,False,0,0,0,3,28,0,0,15,2,4,5,127,f4d6,True
3,False,0,0,6,0,36,0,0,15,1,5,5,127,f4g5,False
3,False,0,1,1,0,35,0,1,19,1,6,5,127,f4e5,False
3,False,0,0,0,0,38,0,0,18,-1,5,5,127,f4g3,False
3,False,0,-1,-3,0,39,0,0,19,-1,6,5,127,f4e3,False
3,False,0,-1,-3,0,39,0,0,18,-2,5,5,127,f4d2,False
3,False,0,-1,-3,0,39,0,0,16,-3,5,5,127,f4c1,False
5,False,-8,1,7,1,37,0,5,15,3,6,5,127,a4a7,False
5,True,-8,1,2,1,7,0,0,15,2,5,5,127,a4c6,False
5,False,0,1,1,0,37,0,0,15,2,5,5,127,a4a6,False
5,False,0,0,0,0,37,0,0,25,1,5,5,127,a4b5,False
5,False,0,0,8,0,37,0,0,14,1,5,5,127,a4a5,False
5,False,0,-1,-1,0,37,0,0,16,0,5,5,127,a4b4,False
5,False,0,-1,-1,0,38,0,0,25,-1,5,5,127,a4b3,False
5,False,0,-1,-1,0,38,0,0,24,-1,5,5,127,a4a3,False
5,False,0,-1,-1,0,38,0,0,16,-2,6,5,127,a4c2,False
5,False,0,-2,-2,0,38,0,0,24,-3,6,5,127,a4d1,False
2,False,0,0,0,0,37,0,0,18,2,5,5,127,g1h3,False
2,False,0,0,0,0,37,0,0,16,2,6,5,127,g1f3,False
6,False,0,0,0,0,37,-2,0,11,1,5,5,127,e1d2,False
6,False,0,0,0,0,37,-2,0,11,0,5,5,127,e1d1,False
2,False,0,0,0,0,37,0,0,24,2,6,5,127,b1c3,False
2,False,0,0,0,0,37,0,0,15,2,5,5,127,b1a3,False
2,False,0,0,0,0,37,0,0,15,1,6,5,127,b1d2,False
1,False,0,0,0,1,37,0,0,15,1,4,5,127,c4d5,False
1,False,0,-1,-1,0,34,0,0,16,1,5,5,127,c4c5,False
1,False,0,0,0,0,37,0,0,15,1,5,5,127,h2h3,False
1,False,0,0,0,0,37,0,0,18,1,5,5,127,g2g3,False
1,False,0,0,0,0,37,0,0,15,1,6,5,127,f2f3,False
1,False,0,0,0,0,37,0,0,19,1,6,5,127,e2e3,False
1,False,0,0,0,0,37,0,0,25,1,5,5,127,b2b3,False
1,False,0,0,0,0,37,0,0,15,1,5,5,127,a2a3,False
1,False,0,0,0,0,37,0,0,15,2,5,5,127,h2h4,False
1,False,0,0,0,0,37,0,0,14,2,5,5,127,g2g4,False
1,False,0,0,0,0,38,0,0,14,2,5,5,127,e2e4,False
1,False,0,0,0,0,36,0,0,15,2,5,5,127,b2b4,False
5,False,-8,1,7,1,34,0,5,15,3,6,6,128,a4a7,False
5,True,-8,2,11,1,9,0,12,15,2,5,6,128,a4c6,False
5,False,0,1,1,0,34,0,0,15,2,5,6,128,a4a6,False
5,False,0,0,0,0,34,0,0,25,1,5,6,128,a4b5,False
5,False,0,-1,-1,0,33,0,0,14,1,5,6,128,a4a5,False
5,False,0,0,8,0,34,0,9,16,0,5,6,128,a4b4,False
5,False,0,-1,-1,0,35,0,0,25,-1,5,6,128,a4b3,False
5,False,0,0,8,0,35,0,9,24,-1,5,6,128,a4a3,False
5,False,0,-1,-1,0,35,0,0,16,-2,6,6,128,a4c2,False
5,False,0,-2,-2,0,35,0,0,24,-3,6,6,128,a4d1,False
2,False,0,0,0,0,34,0,0,15,2,5,6,128,g1h3,False
2,False,0,0,0,0,34,0,0,16,2,6,6,128,g1f3,True
6,False,0,0,0,0,34,-2,0,11,1,5,6,128,e1d2,False
6,False,0,0,0,0,34,-2,0,11,0,5,6,128,e1d1,False
2,False,0,0,0,0,34,0,0,24,2,6,6,128,b1c3,False
2,False,0,0,0,0,34,0,0,15,2,5,6,128,b1a3,False
2,False,0,0,0,0,34,0,0,15,1,6,6,128,b1d2,False
1,False,0,0,0,1,35,0,0,15,1,4,6,128,c4d5,False
1,False,0,0,8,0,31,0,9,16,1,5,6,128,c4c5,False
1,False,0,0,0,0,34,0,0,15,1,5,6,128,h2h3,False
1,False,0,0,0,0,33,0,0,15,1,5,6,128,g2g3,False
1,False,0,0,0,0,34,0,0,15,1,6,6,128,f2f3,False
1,False,0,0,0,0,34,0,0,16,1,6,6,128,e2e3,False
1,False,0,0,0,0,34,0,0,25,1,5,6,128,b2b3,False
1,False,0,0,0,0,34,0,0,15,1,5,6,128,a2a3,False
1,False,0,0,0,0,34,0,0,15,2,5,6,128,h2h4,False
1,False,0,0,0,0,34,0,0,14,2,5,6,128,g2g4,False
1,False,0,0,0,0,32,0,0,14,2,5,6,128,f2f4,False
1,False,0,0,0,0,35,0,0,14,2,5,6,128,e2e4,False
1,False,0,0,0,0,33,0,0,15,2,5,6,128,b2b4,False
5,False,-8,1,7,1,34,0,5,15,3,6,7,129,a4a7,False
5,True,-8,2,11,1,9,0,9,16,2,6,7,129,a4c6,False
5,False,0,1,1,0,34,0,0,16,2,6,7,129,a4a6,False
5,False,0,0,0,0,34,0,0,26,1,6,7,129,a4b5,False
5,False,0,-1,-1,0,33,0,0,15,1,6,7,129,a4a5,False
5,False,0,0,8,0,34,0,9,17,0,6,7,129,a4b4,False
5,False,0,-1,-1,0,35,0,0,26,-1,6,7,129,a4b3,False
5,False,0,0,8,0,35,0,9,25,-1,6,7,129,a4a3,False
5,False,0,-1,-1,0,35,0,0,17,-2,7,7,129,a4c2,False
5,False,0,-2,-2,0,35,0,0,24,-3,6,7,129,a4d1,False
2,False,0,3,3,0,33,0,0,12,2,6,7,129,f3g5,False
2,False,0,1,1,0,29,0,0,15,2,5,7,129,f3e5,True
2,False,0,0,0,0,34,0,0,12,1,5,7,129,f3h4,False
2,False,0,0,0,0,34,0,0,15,-1,6,7,129,f3d2,False
2,False,0,0,0,0,34,0,0,15,-2,5,7,129,f3g1,False
4,False,0,0,0,0,34,-1,0,21,0,6,7,129,h1g1,False
6,False,0,0,0,0,34,-2,0,15,1,6,7,129,e1d2,False
6,False,0,0,0,0,34,-2,0,15,0,6,7,129,e1d1,False
2,False,0,0,0,0,34,0,0,25,2,7,7,129,b1c3,False
2,False,0,0,0,0,34,0,0,16,2,6,7,129,b1a3,False
2,False,0,0,0,0,34,0,0,16,1,7,7,129,b1d2,False
1,False,0,0,0,1,36,0,0,15,1,4,7,129,c4d5,False
1,False,0,0,8,0,31,0,9,16,1,5,7,129,c4c5,False
1,False,0,0,0,0,34,0,0,16,1,6,7,129,h2h3,False
1,False,0,0,0,0,33,0,0,16,1,6,7,129,g2g3,False
1,False,0,0,0,0,34,0,0,16,1,6,7,129,e2e3,False
1,False,0,0,0,0,34,0,0,26,1,6,7,129,b2b3,False
1,False,0,0,0,0,34,0,0,16,1,6,7,129,a2a3,False
1,False,0,0,0,0,34,0,0,16,2,6,7,129,h2h4,False
1,False,0,0,0,0,34,0,0,15,2,6,7,129,g2g4,False
1,False,0,0,0,0,35,0,0,15,2,6,7,129,e2e4,False
1,False,0,0,0,0,33,0,0,16,2,6,7,129,b2b4,False
2,False,-2,0,8,1,30,2,9,12,2,5,8,130,e5f7,False
2,False,0,1,7,0,30,2,0,12,2,5,8,130,e5d7,False
2,False,0,1,7,0,30,2,0,12,1,5,8,130,e5g6,False
2,False,-2,0,4,1,34,2,0,16,1,6,8,130,e5c6,False
2,False,0,-1,-1,0,31,2,0,12,-1,5,8,130,e5g4,False
2,False,0,-1,-1,0,31,2,0,16,-2,6,8,130,e5f3,False
2,False,0,-1,-1,0,31,2,0,16,-2,5,8,130,e5d3,False
5,False,-8,2,8,1,26,2,5,16,3,6,8,130,a4a7,False
5,False,-8,1,11,1,30,2,9,24,2,5,8,130,a4c6,False
5,False,0,1,1,0,26,2,0,15,2,5,8,130,a4a6,False
5,False,0,0,0,0,27,2,0,25,1,5,8,130,a4b5,False
5,False,0,0,0,0,26,2,0,15,1,5,8,130,a4a5,False
5,False,0,1,9,0,26,2,9,16,0,5,8,130,a4b4,False
5,False,0,0,0,0,27,2,0,25,-1,5,8,130,a4b3,False
5,False,0,1,9,0,27,2,9,25,-1,5,8,130,a4a3,False
5,False,0,0,0,0,27,2,0,16,-2,6,8,130,a4c2,False
5,False,0,-1,-1,0,27,2,0,25,-3,6,8,130,a4d1,False
4,False,0,0,0,0,27,1,0,14,0,5,8,130,h1g1,False
6,False,0,0,0,0,27,0,0,14,1,5,8,130,e1d2,False
6,False,0,0,0,0,27,0,0,14,0,5,8,130,e1d1,False
2,False,0,0,0,0,27,2,0,24,2,6,8,130,b1c3,False
2,False,0,0,0,0,27,2,0,15,2,5,8,130,b1a3,False
2,False,0,0,0,0,27,2,0,15,1,6,8,130,b1d2,False
1,False,0,0,0,1,30,2,0,15,1,4,8,130,c4d5,False
1,False,0,0,8,0,23,2,9,16,1,5,8,130,c4c5,True
1,False,0,0,0,0,27,2,0,15,1,5,8,130,h2h3,False
1,False,0,0,0,0,27,2,0,15,1,5,8,130,g2g3,False
1,False,0,0,0,0,27,2,0,15,1,6,8,130,f2f3,False
1,False,0,0,0,0,27,2,0,16,1,6,8,130,e2e3,False
1,False,0,0,0,0,27,2,0,25,1,5,8,130,b2b3,False
1,False,0,0,0,0,27,2,0,15,1,5,8,130,a2a3,False
1,False,0,0,0,0,27,2,0,15,2,5,8,130,h2h4,False
1,False,0,0,0,0,27,2,0,15,2,5,8,130,g2g4,False
1,False,0,0,0,0,27,2,0,14,2,5,8,130,f2f4,False
1,False,0,0,0,0,28,2,0,14,2,5,8,130,e2e4,False
1,False,0,0,0,0,26,2,0,16,2,5,8,130,b2b4,False
2,False,-2,0,8,1,23,2,0,13,2,4,9,131,e5f7,False
2,False,0,1,7,0,23,2,0,13,2,4,9,131,e5d7,False
2,False,0,1,7,0,23,2,0,13,1,4,9,131,e5g6,False
2,False,-2,1,13,1,27,2,0,16,1,4,9,131,e5c6,False
2,False,0,-1,-1,0,24,2,0,13,-1,4,9,131,e5g4,False
2,False,0,-1,-1,0,25,2,0,16,-1,3,9,131,e5c4,False
2,False,0,-1,-1,0,24,2,0,16,-2,4,9,131,e5f3,False
2,False,0,-1,-1,0,24,2,0,17,-2,4,9,131,e5d3,False
5,False,-8,2,8,1,22,2,5,15,3,3,9,131,a4a7,False
5,False,-8,2,4,1,26,2,0,24,2,4,9,131,a4c6,False
5,False,0,1,1,0,22,2,0,15,2,3,9,131,a4a6,False
5,False,0,0,0,0,23,2,0,16,1,3,9,131,a4b5,False
5,False,0,1,9,0,22,2,0,15,1,3,9,131,a4a5,False
5,False,0,0,0,0,24,2,0,25,0,5,9,131,a4c4,False
5,False,0,0,0,0,23,2,0,17,0,4,9,131,a4b4,False
5,False,0,1,1,0,23,2,0,25,-1,4,9,131,a4b3,False
5,False,0,0,0,0,23,2,0,25,-1,3,9,131,a4a3,False
5,False,0,0,0,0,23,2,0,16,-2,4,9,131,a4c2,False
5,False,0,-1,-1,0,23,2,0,25,-3,4,9,131,a4d1,False
4,False,0,0,0,0,23,1,0,15,0,4,9,131,h1g1,False
6,False,0,0,0,0,23,0,0,15,1,4,9,131,e1d2,False
6,False,0,0,0,0,23,0,0,15,0,4,9,131,e1d1,False
2,False,0,1,1,0,23,2,0,25,2,6,9,131,b1c3,False
2,False,0,0,0,0,23,2,0,16,2,4,9,131,b1a3,False
2,False,0,0,0,0,23,2,0,16,1,5,9,131,b1d2,False
1,False,0,0,0,0,23,2,0,16,1,4,9,131,h2h3,False
1,False,0,0,0,0,23,2,0,16,1,4,9,131,g2g3,False
1,False,0,0,0,0,23,2,0,16,1,5,9,131,f2f3,False
1,False,0,0,0,0,23,2,0,16,1,4,9,131,e2e3,True
1,False,0,0,0,0,23,2,0,26,1,4,9,131,b2b3,False
1,False,0,0,0,0,23,2,0,16,1,4,9,131,a2a3,False
1,False,0,0,0,0,23,2,0,16,2,4,9,131,h2h4,False
1,False,0,0,0,0,23,2,0,16,2,4,9,131,g2g4,False
1,False,0,0,0,0,23,2,0,15,2,4,9,131,f2f4,False
1,False,0,1,1,0,24,2,0,15,2,5,9,131,e2e4,False
1,False,0,0,0,0,23,2,0,16,2,3,9,131,b2b4,False
2,False,-2,-1,5,1,24,2,0,13,2,5,10,132,e5f7,False
2,False,0,-1,1,3,22,2,0,13,2,4,10,132,e5d7,False
2,False,0,0,4,0,24,2,0,13,1,5,10,132,e5g6,False
2,False,-2,-1,7,1,27,2,0,16,1,5,10,132,e5c6,False
2,False,0,-2,-4,0,25,2,0,13,-1,5,10,132,e5g4,False
2,False,0,-2,-4,0,26,2,0,17,-1,5,10,132,e5c4,False
2,False,0,-2,-4,0,25,2,0,16,-2,5,10,132,e5f3,False
2,False,0,-2,-4,0,25,2,0,17,-2,5,10,132,e5d3,False
5,False,-8,1,5,1,23,2,5,16,3,5,10,132,a4a7,False
5,False,-8,2,4,1,26,2,0,25,2,6,10,132,a4c6,False
5,False,0,1,1,0,23,2,0,25,2,5,10,132,a4a6,False
5,False,0,0,0,0,24,2,0,26,1,5,10,132,a4b5,False
5,False,0,1,9,0,23,2,0,16,1,5,10,132,a4a5,False
5,False,0,0,0,0,25,2,0,25,0,6,10,132,a4c4,False
5,False,0,0,0,0,24,2,0,17,0,5,10,132,a4b4,False
5,False,0,1,1,0,24,2,0,26,-1,6,10,132,a4b3,False
5,False,0,0,0,0,24,2,0,26,-1,5,10,132,a4a3,False
5,False,0,0,0,0,24,2,0,17,-2,6,10,132,a4c2,False
5,False,0,-1,-1,0,24,2,0,25,-3,5,10,132,a4d1,False
4,False,0,0,0,0,24,1,0,15,0,5,10,132,h1g1,False
3,False,0,0,0,0,23,2,0,15,5,5,10,132,f1a6,False
3,False,0,0,0,0,24,2,0,24,4,5,10,132,f1b5,False
3,False,0,1,1,0,25,2,0,15,3,6,10,132,f1c4,False
3,False,0,1,1,0,24,2,0,15,2,6,10,132,f1d3,True
3,False,0,0,0,0,24,2,0,15,1,5,10,132,f1e2,False
6,False,0,0,0,0,24,0,0,16,1,5,10,132,e1e2,False
6,False,0,0,0,0,24,0,0,15,1,5,10,132,e1d2,False
6,False,0,0,0,0,24,0,0,15,0,5,10,132,e1d1,False
2,False,0,1,1,0,24,2,0,25,2,7,10,132,b1c3,False
2,False,0,0,0,0,24,2,0,16,2,5,10,132,b1a3,False
2,False,0,0,0,0,24,2,0,16,1,6,10,132,b1d2,False
1,False,0,1,1,0,25,2,0,15,1,6,10,132,e3e4,False
1,False,0,0,0,0,24,2,0,16,1,5,10,132,h2h3,False
1,False,0,0,0,0,24,2,0,16,1,5,10,132,g2g3,False
1,False,0,0,0,0,24,2,0,15,1,6,10,132,f2f3,False
1,False,0,0,0,0,24,2,0,26,1,5,10,132,b2b3,False
1,False,0,0,0,0,24,2,0,16,1,5,10,132,a2a3,False
1,False,0,0,0,0,24,2,0,16,2,5,10,132,h2h4,False
1,False,0,0,0,0,24,2,0,16,2,5,10,132,g2g4,False
1,False,0,0,0,0,24,2,0,15,2,5,10,132,f2f4,False
1,False,0,0,0,0,24,2,0,17,2,5,10,132,b2b4,False
2,False,-2,-1,5,1,24,2,0,9,2,6,11,133,e5f7,False
2,False,0,-1,1,3,22,2,0,9,2,5,11,133,e5d7,False
2,False,0,-1,3,0,24,2,0,12,1,6,11,133,e5g6,False
2,False,-2,-1,7,1,27,2,0,12,1,6,11,133,e5c6,False
2,False,0,-2,-4,0,25,2,0,9,-1,6,11,133,e5g4,False
2,False,0,-2,-4,0,26,2,0,13,-1,6,11,133,e5c4,False
2,False,0,-2,-4,0,25,2,0,12,-2,6,11,133,e5f3,True
5,False,-8,3,5,1,26,2,0,24,2,7,11,133,a4c6,False
5,False,-8,1,5,1,25,2,5,24,2,6,11,133,a4a6,False
5,False,0,1,1,0,25,2,0,25,1,6,11,133,a4b5,False
5,False,0,1,9,0,23,2,0,15,1,6,11,133,a4a5,False
5,False,0,1,1,0,25,2,0,24,0,7,11,133,a4c4,False
5,False,0,1,1,0,24,2,0,16,0,6,11,133,a4b4,False
5,False,0,2,2,0,24,2,0,25,-1,7,11,133,a4b3,False
5,False,0,0,0,0,24,2,0,25,-1,6,11,133,a4a3,False
5,False,0,0,0,0,24,2,0,25,-2,6,11,133,a4c2,False
5,False,0,0,0,0,24,2,0,24,-3,6,11,133,a4d1,False
3,True,-2,0,-1,1,2,2,0,12,4,6,11,133,d3h7,False
3,False,0,0,0,0,24,2,0,15,3,6,11,133,d3g6,False
3,False,-2,-1,-1,1,25,2,0,15,3,5,11,133,d3a6,False
3,False,0,1,1,0,24,2,0,12,2,6,11,133,d3f5,False
3,False,0,-1,-1,0,25,2,0,24,2,5,11,133,d3b5,False
3,False,0,1,1,0,25,2,0,13,1,6,11,133,d3e4,False
3,False,0,0,0,0,25,2,0,15,1,6,11,133,d3c4,False
3,False,0,-1,-1,0,24,2,0,15,-1,5,11,133,d3e2,False
3,False,0,0,0,0,24,2,0,24,-1,6,11,133,d3c2,False
3,False,0,-1,-1,0,24,2,0,16,-2,5,11,133,d3f1,False
4,False,0,0,0,0,24,1,0,15,0,6,11,133,h1g1,False
4,False,0,0,0,0,24,1,0,19,0,6,11,133,h1f1,False
6,False,0,0,0,0,24,0,0,15,1,6,11,133,e1e2,False
6,False,0,0,0,0,24,0,0,14,1,6,11,133,e1d2,False
6,False,0,0,0,0,24,0,0,16,0,6,11,133,e1f1,False
6,False,0,0,0,0,24,0,0,14,0,6,11,133,e1d1,False
2,False,0,1,1,0,24,2,0,24,2,7,11,133,b1c3,False
2,False,0,0,0,0,24,2,0,15,2,6,11,133,b1a3,False
2,False,0,0,0,0,24,2,0,15,1,6,11,133,b1d2,False
6,False,0,0,0,0,24,0,0,21,0,6,11,133,e1g1,False
1,False,0,0,0,0,25,2,0,15,1,7,11,133,e3e4,False
1,False,0,0,0,0,24,2,0,15,1,6,11,133,h2h3,False
1,False,0,0,0,0,24,2,0,16,1,6,11,133,g2g3,False
1,False,0,0,0,0,24,2,0,14,1,6,11,133,f2f3,False
