group_id,move,piece_moved,is_checkmate,is_draw,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,is_best_move
48,c6a8,q,False,False,3,45,2,1,10,2,6,14,False
48,c6d7,q,False,False,-2,5,2,6,10,1,5,14,False
48,c6c7,q,False,False,-1,8,2,0,10,1,5,14,False
48,c6b7,q,False,False,-2,45,2,0,11,1,6,14,False
48,c6h6,q,False,False,-1,45,2,1,19,0,5,14,False
48,c6g6,q,False,False,-2,43,2,4,10,0,5,14,False
48,c6f6,q,False,False,-2,6,2,1,10,0,5,14,False
48,c6e6,q,False,False,-2,4,2,3,10,0,6,14,False
48,c6d6,q,False,False,-2,4,2,3,10,0,5,14,False
48,c6b6,q,False,False,-2,45,2,0,11,0,5,14,False
48,c6a6,q,False,False,-1,44,2,0,10,0,5,14,False
48,c6d5,q,False,False,1,40,2,3,11,-1,5,14,False
48,c6c5,q,False,False,-2,5,2,0,19,-1,6,14,False
48,c6b5,q,False,False,-2,46,2,0,11,-1,6,14,False
48,c6c4,q,False,False,-2,47,2,0,19,-2,6,14,False
48,c6a4,q,False,False,-2,45,2,0,10,-2,5,14,False
48,c6c3,q,False,False,1,43,2,0,20,-3,4,14,False
48,e3h6,b,False,False,-1,41,2,1,9,3,5,14,False
48,e3g5,b,False,False,-2,4,2,0,6,2,5,14,False
48,e3f4,b,False,False,-2,40,2,0,6,1,5,14,False
48,h1g1,r,False,False,-2,40,1,0,10,0,6,14,False
48,h1f1,r,False,False,-2,40,1,0,14,0,6,14,False
48,e1f1,k,False,False,-2,40,0,0,11,0,6,14,False
48,a1d1,r,False,False,-2,40,1,0,14,0,6,14,False
48,a1c1,r,False,False,-2,40,1,0,9,0,6,14,False
48,a1b1,r,False,False,-2,40,1,0,15,0,6,14,False
48,e1g1,k,False,False,-2,40,0,0,21,0,6,14,False
48,b2c3,p,False,False,1,36,2,0,11,1,5,14,True
48,h2h3,p,False,False,-2,40,2,3,10,1,6,14,False
48,g2g3,p,False,False,-2,40,2,0,11,1,6,14,False
48,f2f3,p,False,False,-2,38,2,3,7,1,6,14,False
48,b2b3,p,False,False,-2,41,2,0,11,1,6,14,False
48,a2a3,p,False,False,-2,40,2,0,10,1,6,14,False
48,h2h4,p,False,False,-2,40,2,0,10,2,6,14,False
48,f2f4,p,False,False,-2,40,2,0,7,2,6,14,False
48,b2b4,p,False,False,-2,40,2,0,10,2,6,14,False
48,a2a4,p,False,False,-2,40,2,0,10,2,6,14,False
49,c6e8,q,False,False,1,2,2,0,10,2,4,15,False
49,c6a8,q,False,False,6,33,2,10,10,2,5,15,False
49,c6d7,q,False,False,1,37,2,6,10,1,4,15,False
49,c6c7,q,False,False,2,40,2,0,11,1,4,15,False
49,c6b7,q,False,False,1,41,2,0,10,1,5,15,False
49,c6h6,q,False,False,2,40,2,5,19,0,4,15,False
49,c6g6,q,False,False,1,40,2,3,10,0,4,15,False
49,c6f6,q,False,False,1,37,2,0,10,0,4,15,False
49,c6e6,q,False,False,1,38,2,3,10,0,5,15,False
49,c6d6,q,False,False,1,6,2,3,10,0,4,15,False
49,c6b6,q,False,False,1,42,2,0,10,0,4,15,False
49,c6a6,q,False,False,2,41,2,0,10,0,4,15,False
49,c6d5,q,False,False,4,35,2,0,11,-1,4,15,False
49,c6c5,q,False,False,1,5,2,0,20,-1,5,15,False
49,c6b5,q,False,False,1,41,2,0,10,-1,5,15,False
49,c6c4,q,False,False,1,41,2,0,20,-2,5,15,False
49,c6a4,q,False,False,1,40,2,0,10,-2,4,15,False
49,e3h6,b,False,False,2,37,2,0,11,3,5,15,False
49,e3g5,b,False,False,1,36,2,0,8,2,5,15,False
49,e3f4,b,False,False,1,38,2,0,8,1,5,15,False
49,d2e4,n,False,False,1,38,2,0,8,2,4,15,False
49,d2c4,n,False,False,1,38,2,0,10,2,4,15,True
49,d2f3,n,False,False,1,36,2,0,11,1,4,15,False
49,d2b3,n,False,False,1,38,2,0,16,1,4,15,False
49,d2f1,n,False,False,1,38,2,0,11,-1,4,15,False
49,d2b1,n,False,False,1,38,2,0,11,-1,4,15,False
49,h1g1,r,False,False,1,38,1,0,11,0,5,15,False
49,h1f1,r,False,False,1,38,1,0,15,0,5,15,False
49,e1f1,k,False,False,1,38,0,0,12,0,5,15,False
49,a1d1,r,False,False,1,38,1,0,15,0,5,15,False
49,a1c1,r,False,False,1,38,1,0,10,0,5,15,False
49,a1b1,r,False,False,1,38,1,0,15,0,5,15,False
49,e1g1,k,False,False,1,38,0,0,22,0,5,15,False
49,c3c4,p,False,False,1,38,2,0,11,1,5,15,False
49,h2h3,p,False,False,1,38,2,3,11,1,5,15,False
49,g2g3,p,False,False,1,38,2,0,12,1,5,15,False
49,f2f3,p,False,False,1,36,2,3,8,1,5,15,False
49,a2a3,p,False,False,1,38,2,0,11,1,5,15,False
49,h2h4,p,False,False,1,38,2,0,11,2,5,15,False
49,f2f4,p,False,False,1,38,2,0,8,2,5,15,False
49,a2a4,p,False,False,1,38,2,0,11,2,5,15,False
50,c6e8,q,False,False,1,2,2,0,7,2,5,16,False
50,c6a8,q,False,False,6,34,2,10,7,2,5,16,False
50,c6d7,q,False,False,1,38,2,6,7,1,4,16,False
50,c6c7,q,False,False,2,41,2,0,10,1,4,16,False
50,c6b7,q,False,False,1,42,2,0,7,1,5,16,False
50,c6h6,q,False,False,2,41,2,5,16,0,4,16,False
50,c6g6,q,False,False,1,40,2,3,8,0,4,16,False
50,c6f6,q,False,False,1,39,2,3,7,0,4,16,False
50,c6e6,q,False,False,1,39,2,3,7,0,6,16,False
50,c6d6,q,False,False,1,6,2,3,16,0,4,16,False
50,c6b6,q,False,False,1,43,2,0,16,0,4,16,False
50,c6a6,q,False,False,2,42,2,0,10,0,4,16,False
50,c6d5,q,False,False,4,36,2,3,11,-1,5,16,False
50,c6c5,q,False,False,1,5,2,0,19,-1,5,16,False
50,c6b5,q,False,False,1,42,2,0,10,-1,5,16,False
50,c6a4,q,False,False,1,41,2,0,10,-2,4,16,False
50,c4d6,n,False,False,1,40,2,6,11,2,5,16,False
50,c4b6,n,False,False,1,40,2,0,11,2,5,16,False
50,c4e5,n,False,False,1,39,2,0,20,1,5,16,False
50,c4a5,n,False,False,1,38,2,0,17,1,5,16,False
50,c4a3,n,False,False,1,39,2,0,8,-1,5,16,False
50,c4d2,n,False,False,1,39,2,0,11,-2,6,16,False
50,c4b2,n,False,False,1,39,2,0,8,-2,5,16,False
50,e3h6,b,False,False,2,38,2,0,10,3,5,16,False
50,e3g5,b,False,False,1,37,2,0,7,2,5,16,False
50,e3f4,b,False,False,1,39,2,0,7,1,5,16,False
50,e3d2,b,False,False,1,39,2,0,11,-1,5,16,False
50,e3c1,b,False,False,1,39,2,0,10,-2,5,16,False
50,h1g1,r,False,False,1,39,1,0,10,0,5,16,False
50,h1f1,r,False,False,1,39,1,0,14,0,5,16,False
50,e1e2,k,False,False,1,39,0,0,20,1,5,16,False
50,e1d2,k,False,False,1,39,0,0,21,1,5,16,False
50,e1f1,k,False,False,1,39,0,0,11,0,5,16,False
50,e1d1,k,False,False,1,39,0,0,10,0,5,16,False
50,a1d1,r,False,False,1,39,1,0,14,0,5,16,False
50,a1c1,r,False,False,1,39,1,0,15,0,5,16,False
50,a1b1,r,False,False,1,39,1,0,9,0,5,16,False
50,e1g1,k,False,False,1,39,0,0,21,0,5,16,True
50,e1c1,k,False,False,1,39,0,0,19,0,5,16,False
50,h2h3,p,False,False,1,39,2,0,10,1,5,16,False
50,g2g3,p,False,False,1,39,2,0,11,1,5,16,False
50,f2f3,p,False,False,1,39,2,0,10,1,6,16,False
50,a2a3,p,False,False,1,39,2,0,10,1,5,16,False
50,h2h4,p,False,False,1,39,2,0,10,2,5,16,False
50,g2g4,p,False,False,1,38,2,3,10,2,5,16,False
50,f2f4,p,False,False,1,39,2,0,10,2,5,16,False
50,a2a4,p,False,False,1,39,2,0,10,2,5,16,False
51,c6e8,q,False,False,1,2,0,0,18,2,5,17,False
51,c6a8,q,False,False,6,35,0,10,18,2,5,17,False
51,c6d7,q,False,False,1,39,0,6,18,1,4,17,False
51,c6c7,q,False,False,2,42,0,0,21,1,4,17,False
51,c6b7,q,False,False,1,43,0,0,18,1,5,17,False
51,c6h6,q,False,False,1,42,0,6,27,0,4,17,False
51,c6g6,q,False,False,1,41,0,3,18,0,4,17,False
51,c6f6,q,False,False,1,40,0,3,18,0,4,17,False
51,c6e6,q,False,False,1,40,0,3,18,0,6,17,False
51,c6d6,q,False,False,1,6,0,3,27,0,4,17,False
51,c6b6,q,False,False,1,44,0,0,27,0,4,17,False
51,c6a6,q,False,False,2,43,0,0,21,0,4,17,False
51,c6d5,q,False,False,4,37,0,3,21,-1,5,17,False
51,c6c5,q,False,False,1,5,0,0,30,-1,5,17,False
51,c6b5,q,False,False,1,43,0,0,21,-1,5,17,False
51,c6a4,q,False,False,1,42,0,0,21,-2,4,17,False
51,c4d6,n,False,False,1,41,0,6,22,2,5,17,False
51,c4b6,n,False,False,1,41,0,0,22,2,5,17,False
51,c4e5,n,False,False,1,40,0,0,31,1,5,17,False
51,c4a5,n,False,False,1,39,0,0,28,1,5,17,False
51,c4a3,n,False,False,1,40,0,0,19,-1,5,17,False
51,c4d2,n,False,False,1,40,0,0,22,-2,6,17,False
51,c4b2,n,False,False,1,40,0,0,19,-2,5,17,False
51,e3h6,b,False,False,1,39,0,0,21,3,5,17,False
51,e3g5,b,False,False,1,37,0,0,18,2,5,17,True
51,e3f4,b,False,False,1,40,0,0,18,1,5,17,False
51,e3d2,b,False,False,1,40,0,0,22,-1,5,17,False
51,e3c1,b,False,False,1,40,0,0,16,-2,5,17,False
51,g1h1,k,False,False,1,40,0,0,21,0,5,17,False
51,f1e1,r,False,False,1,40,0,0,21,0,5,17,False
51,f1d1,r,False,False,1,40,0,0,21,0,5,17,False
51,f1c1,r,False,False,1,40,0,0,22,0,5,17,False
51,f1b1,r,False,False,1,40,0,0,21,0,5,17,False
51,a1e1,r,False,False,1,40,0,0,20,0,5,17,False
51,a1d1,r,False,False,1,40,0,0,20,0,5,17,False
51,a1c1,r,False,False,1,40,0,0,21,0,5,17,False
51,a1b1,r,False,False,1,40,0,0,20,0,5,17,False
51,h2h3,p,False,False,1,40,0,0,21,1,5,17,False
51,g2g3,p,False,False,1,40,0,0,21,1,5,17,False
51,f2f3,p,False,False,1,40,0,0,21,1,6,17,False
51,a2a3,p,False,False,1,40,0,0,21,1,5,17,False
51,h2h4,p,False,False,1,39,0,0,20,2,5,17,False
51,g2g4,p,False,False,1,40,0,3,20,2,5,17,False
51,f2f4,p,False,False,1,40,0,0,21,2,5,17,False
51,a2a4,p,False,False,1,40,0,0,21,2,5,17,False
52,c6e8,q,False,False,1,2,0,0,15,2,5,18,False
52,c6a8,q,False,False,6,31,0,10,15,2,7,18,False
52,c6d7,q,False,False,1,32,0,0,15,1,5,18,False
52,c6c7,q,False,False,2,36,0,0,18,1,5,18,False
52,c6b7,q,False,False,1,37,0,0,15,1,7,18,False
52,c6h6,q,False,False,1,37,0,6,27,0,5,18,False
52,c6g6,q,False,False,1,36,0,0,18,0,5,18,False
52,c6f6,q,False,False,1,37,0,0,27,0,5,18,False
52,c6e6,q,False,False,1,36,0,0,18,0,7,18,False
52,c6d6,q,False,False,1,31,0,0,24,0,5,18,False
52,c6b6,q,False,False,1,38,0,0,24,0,5,18,False
52,c6a6,q,False,False,2,37,0,0,18,0,5,18,False
52,c6d5,q,False,False,1,36,0,0,18,-1,5,18,False
52,c6c5,q,False,False,1,31,0,0,27,-1,6,18,False
52,c6b5,q,False,False,1,37,0,0,18,-1,6,18,False
52,c6e4,q,False,False,1,34,0,0,15,-2,6,18,False
52,c6a4,q,False,False,1,36,0,0,18,-2,5,18,False
52,c6f3,q,False,False,1,37,0,0,25,-3,7,18,False
52,g5e7,b,False,False,4,3,0,0,18,2,7,18,True
52,g5h6,b,False,False,1,34,0,0,21,1,7,18,False
52,g5f6,b,False,False,1,35,0,0,21,1,7,18,False
52,g5h4,b,False,False,1,34,0,0,18,-1,7,18,False
52,g5f4,b,False,False,1,35,0,0,18,-1,7,18,False
52,g5e3,b,False,False,1,35,0,0,21,-2,7,18,False
52,g5d2,b,False,False,1,35,0,0,22,-3,7,18,False
52,g5c1,b,False,False,1,35,0,0,16,-4,7,18,False
52,c4d6,n,False,False,1,33,0,0,19,2,6,18,False
52,c4b6,n,False,False,1,35,0,0,19,2,7,18,False
52,c4e5,n,False,False,1,34,0,0,28,1,7,18,False
52,c4a5,n,False,False,1,33,0,0,25,1,7,18,False
52,c4e3,n,False,False,1,34,0,0,19,-1,7,18,False
52,c4a3,n,False,False,1,34,0,0,16,-1,7,18,False
52,c4d2,n,False,False,1,34,0,0,19,-2,7,18,False
52,c4b2,n,False,False,1,34,0,0,16,-2,7,18,False
52,g1h1,k,False,False,1,34,0,0,18,0,7,18,False
52,f1e1,r,False,False,1,34,0,0,18,0,7,18,False
52,f1d1,r,False,False,1,34,0,0,18,0,7,18,False
52,f1c1,r,False,False,1,34,0,0,19,0,7,18,False
52,f1b1,r,False,False,1,34,0,0,18,0,7,18,False
52,a1e1,r,False,False,1,34,0,0,17,0,7,18,False
52,a1d1,r,False,False,1,34,0,0,17,0,7,18,False
52,a1c1,r,False,False,1,34,0,0,18,0,7,18,False
52,a1b1,r,False,False,1,34,0,0,17,0,7,18,False
52,d4d5,p,False,False,1,33,0,0,27,1,5,18,False
52,h2h3,p,False,False,1,34,0,0,18,1,7,18,False
52,g2g3,p,False,False,1,34,0,0,18,1,7,18,False
52,f2f3,p,False,False,1,34,0,0,18,1,7,18,False
52,a2a3,p,False,False,1,34,0,0,18,1,7,18,False
52,h2h4,p,False,False,1,33,0,0,21,2,7,18,False
52,g2g4,p,False,False,1,34,0,0,17,2,7,18,False
52,f2f4,p,False,False,1,34,0,0,21,2,7,18,False
52,a2a4,p,False,False,1,34,0,0,18,2,7,18,False
53,c6e8,q,False,False,1,4,0,5,15,2,5,19,False
53,c6a8,q,False,False,6,38,0,1,15,2,7,19,False
53,c6d7,q,False,False,1,5,0,3,15,1,4,19,False
53,c6c7,q,False,False,2,7,0,0,18,1,5,19,False
53,c6b7,q,False,False,1,38,0,0,15,1,7,19,False
53,c6h6,q,False,False,1,39,0,2,15,0,5,19,False
53,c6g6,q,False,False,1,36,0,4,15,0,5,19,False
53,c6f6,q,False,False,1,5,0,4,15,0,5,19,False
53,c6e6,q,False,False,1,4,0,3,18,0,7,19,False
53,c6d6,q,False,False,1,3,0,0,24,0,4,19,False
53,c6b6,q,False,False,1,39,0,0,24,0,5,19,False
53,c6a6,q,False,False,2,38,0,0,18,0,5,19,False
53,c6d5,q,False,False,1,37,0,3,18,-1,5,19,False
53,c6c5,q,False,False,1,5,0,3,27,-1,6,19,False
53,c6b5,q,False,False,1,39,0,3,18,-1,6,19,False
53,c6e4,q,False,False,1,5,0,3,15,-2,6,19,False
53,c6a4,q,False,False,1,38,0,0,18,-2,5,19,False
53,c6f3,q,False,False,1,40,0,3,25,-3,7,19,False
53,c4d6,n,False,False,1,35,0,3,19,2,5,19,False
53,c4b6,n,False,False,1,35,0,0,19,2,7,19,False
53,c4e5,n,False,False,1,34,0,0,28,1,7,19,False
53,c4a5,n,False,False,1,33,0,0,25,1,7,19,False
53,c4e3,n,False,False,1,34,0,3,19,-1,7,19,False
53,c4a3,n,False,False,1,34,0,0,16,-1,7,19,False
53,c4d2,n,False,False,1,34,0,0,16,-2,7,19,False
53,c4b2,n,False,False,1,34,0,0,16,-2,7,19,False
53,g1h1,k,False,False,1,34,0,0,18,0,7,19,False
53,f1e1,r,False,False,1,3,0,0,18,0,7,19,True
53,f1d1,r,False,False,1,34,0,0,18,0,7,19,False
53,f1c1,r,False,False,1,34,0,0,19,0,7,19,False
53,f1b1,r,False,False,1,34,0,0,18,0,7,19,False
53,a1e1,r,False,False,1,3,0,0,17,0,7,19,False
53,a1d1,r,False,False,1,34,0,0,17,0,7,19,False
53,a1c1,r,False,False,1,34,0,0,18,0,7,19,False
53,a1b1,r,False,False,1,34,0,0,17,0,7,19,False
53,d4d5,p,False,False,1,33,0,0,27,1,5,19,False
53,h2h3,p,False,False,1,34,0,0,18,1,7,19,False
53,g2g3,p,False,False,1,34,0,0,18,1,7,19,False
53,f2f3,p,False,False,1,34,0,0,18,1,7,19,False
53,a2a3,p,False,False,1,34,0,0,18,1,7,19,False
53,h2h4,p,False,False,1,33,0,0,17,2,7,19,False
53,g2g4,p,False,False,1,34,0,3,17,2,7,19,False
53,f2f4,p,False,False,1,34,0,0,18,2,7,19,False
53,a2a4,p,False,False,1,34,0,0,18,2,7,19,False
54,c6e8,q,False,False,1,4,0,5,15,2,5,20,False
54,c6a8,q,False,False,6,27,0,1,15,2,6,20,False
54,c6d7,q,False,False,1,4,0,0,15,1,5,20,False
54,c6c7,q,False,False,2,5,0,0,18,1,5,20,False
54,c6b7,q,False,False,1,27,0,0,15,1,6,20,False
54,c6e6,q,False,False,4,2,0,0,27,0,6,20,False
54,c6d6,q,False,False,1,4,0,0,24,0,5,20,False
54,c6b6,q,False,False,1,30,0,0,24,0,5,20,False
54,c6a6,q,False,False,2,29,0,0,18,0,5,20,False
54,c6d5,q,False,False,1,27,0,0,18,-1,4,20,False
54,c6c5,q,False,False,1,4,0,0,27,-1,6,20,False
54,c6b5,q,False,False,1,28,0,0,18,-1,6,20,False
54,c6e4,q,False,False,1,29,0,0,24,-2,6,20,False
54,c6a4,q,False,False,1,27,0,0,18,-2,5,20,False
54,c6f3,q,False,False,1,28,0,0,25,-3,6,20,False
54,c4d6,n,False,False,1,24,0,0,19,2,5,20,False
54,c4b6,n,False,False,1,26,0,0,19,2,6,20,False
54,c4e5,n,False,False,1,34,0,0,28,1,6,20,False
54,c4a5,n,False,False,1,24,0,0,25,1,6,20,False
54,c4e3,n,False,False,1,34,0,0,19,-1,6,20,False
54,c4a3,n,False,False,1,25,0,0,16,-1,6,20,False
54,c4d2,n,False,False,1,25,0,0,16,-2,6,20,False
54,c4b2,n,False,False,1,25,0,0,16,-2,6,20,False
54,g1h1,k,False,False,1,25,0,0,17,0,6,20,False
54,g1f1,k,False,False,1,25,0,0,17,0,6,20,False
54,e1e6,r,False,False,4,2,0,0,22,5,6,20,False
54,e1e5,r,False,False,1,25,0,0,13,4,6,20,False
54,e1e4,r,False,False,1,25,0,0,13,3,6,20,False
54,e1e3,r,False,False,1,25,0,0,14,2,6,20,False
54,e1e2,r,False,False,1,25,0,0,8,1,6,20,False
54,e1f1,r,False,False,1,32,0,0,18,0,6,20,False
54,e1d1,r,False,False,1,32,0,0,18,0,6,20,False
54,e1c1,r,False,False,1,32,0,0,19,0,6,20,False
54,e1b1,r,False,False,1,32,0,0,18,0,6,20,False
54,a1d1,r,False,False,1,25,0,0,17,0,6,20,False
54,a1c1,r,False,False,1,25,0,0,18,0,6,20,False
54,a1b1,r,False,False,1,25,0,0,17,0,6,20,True
54,d4d5,p,False,False,1,24,0,0,27,1,5,20,False
54,h2h3,p,False,False,1,25,0,0,18,1,6,20,False
54,g2g3,p,False,False,1,25,0,0,18,1,6,20,False
54,f2f3,p,False,False,1,25,0,0,18,1,6,20,False
54,a2a3,p,False,False,1,25,0,0,18,1,6,20,False
54,h2h4,p,False,False,1,24,0,0,17,2,6,20,False
54,g2g4,p,False,False,1,26,0,0,17,2,6,20,False
54,f2f4,p,False,False,1,25,0,0,17,2,6,20,False
54,a2a4,p,False,False,1,25,0,0,18,2,6,20,False
55,c6e8,q,False,False,1,2,0,0,14,2,5,21,False
55,c6a8,q,False,False,6,25,0,10,14,2,6,21,False
55,c6d7,q,False,False,1,29,0,0,14,1,5,21,False
55,c6c7,q,False,False,2,33,0,0,17,1,5,21,False
55,c6b7,q,False,False,1,35,0,0,23,1,6,21,False
55,c6e6,q,False,False,4,27,0,0,26,0,6,21,False
55,c6d6,q,False,False,1,5,0,0,23,0,5,21,False
55,c6b6,q,False,False,1,36,0,0,23,0,5,21,False
55,c6a6,q,False,False,2,35,0,0,18,0,5,21,False
55,c6d5,q,False,False,1,33,0,0,17,-1,4,21,False
55,c6c5,q,False,False,1,4,0,0,26,-1,6,21,False
55,c6b5,q,False,False,1,35,0,0,26,-1,6,21,False
55,c6e4,q,False,False,1,35,0,0,23,-2,6,21,False
55,c6a4,q,False,False,1,34,0,0,18,-2,5,21,False
55,c6f3,q,False,False,1,35,0,0,24,-3,6,21,False
55,c4d6,n,False,False,1,33,0,0,18,2,5,21,False
55,c4b6,n,False,False,1,35,0,0,18,2,6,21,False
55,c4e5,n,False,False,1,34,0,0,27,1,6,21,False
55,c4a5,n,False,False,1,33,0,0,24,1,6,21,False
55,c4e3,n,False,False,1,34,0,0,18,-1,6,21,False
55,c4a3,n,False,False,1,34,0,0,15,-1,6,21,False
55,c4d2,n,False,False,1,34,0,0,15,-2,6,21,False
55,c4b2,n,False,False,1,34,0,0,18,-2,6,21,False
55,g1h1,k,False,False,1,32,0,0,16,0,6,21,False
55,g1f1,k,False,False,1,32,0,0,16,0,6,21,False
55,e1e6,r,False,False,4,25,0,0,21,5,6,21,False
55,e1e5,r,False,False,1,32,0,0,12,4,6,21,True
55,e1e4,r,False,False,1,32,0,0,12,3,6,21,False
55,e1e3,r,False,False,1,32,0,0,13,2,6,21,False
55,e1e2,r,False,False,1,32,0,0,8,1,6,21,False
55,e1f1,r,False,False,1,32,0,0,17,0,6,21,False
55,e1d1,r,False,False,1,32,0,0,17,0,6,21,False
55,e1c1,r,False,False,1,32,0,0,18,0,6,21,False
55,b1b8,r,False,False,1,23,0,14,7,7,6,21,False
55,b1b7,r,False,False,1,32,0,0,12,6,6,21,False
55,b1b6,r,False,False,1,33,0,0,21,5,6,21,False
55,b1b5,r,False,False,1,33,0,0,12,4,6,21,False
55,b1b4,r,False,False,1,32,0,0,12,3,6,21,False
55,b1b3,r,False,False,1,32,0,0,13,2,6,21,False
55,b1b2,r,False,False,1,32,0,0,13,1,6,21,False
55,b1d1,r,False,False,1,32,0,0,17,0,6,21,False
55,b1c1,r,False,False,1,32,0,0,18,0,6,21,False
55,b1a1,r,False,False,1,32,0,0,18,0,6,21,False
55,d4d5,p,False,False,1,30,0,0,26,1,5,21,False
55,h2h3,p,False,False,1,32,0,0,17,1,6,21,False
55,g2g3,p,False,False,1,32,0,0,17,1,6,21,False
55,f2f3,p,False,False,1,32,0,0,17,1,6,21,False
55,a2a3,p,False,False,1,32,0,0,18,1,6,21,False
55,h2h4,p,False,False,1,31,0,0,16,2,6,21,False
55,g2g4,p,False,False,1,32,0,0,16,2,6,21,False
55,f2f4,p,False,False,1,32,0,0,16,2,6,21,False
55,a2a4,p,False,False,1,32,0,0,18,2,6,21,False
56,c6e8,q,False,False,1,2,0,0,9,2,6,22,False
56,c6a8,q,False,False,6,24,0,10,9,2,6,22,False
56,c6d7,q,False,False,1,30,0,0,9,1,5,22,False
56,c6c7,q,False,False,2,33,0,0,12,1,6,22,False
56,c6b7,q,False,False,1,34,0,0,23,1,6,22,False
56,c6e6,q,False,False,4,26,0,0,21,0,6,22,False
56,c6d6,q,False,False,1,32,0,0,18,0,5,22,False
56,c6b6,q,False,False,1,35,0,0,23,0,6,22,False
56,c6a6,q,False,False,2,34,0,0,13,0,6,22,False
56,c6d5,q,False,False,1,32,0,0,21,-1,5,22,False
56,c6c5,q,False,False,1,32,0,0,21,-1,6,22,False
56,c6b5,q,False,False,1,35,0,0,26,-1,6,22,False
56,c6e4,q,False,False,1,33,0,0,23,-2,6,22,False
56,c6a4,q,False,False,1,34,0,0,13,-2,6,22,False
56,c6f3,q,False,False,1,34,0,0,19,-3,6,22,False
56,e5e6,r,False,False,4,26,0,0,21,1,6,22,False
56,e5h5,r,False,False,2,31,0,0,7,0,6,22,False
56,e5g5,r,False,False,1,30,0,0,7,0,6,22,False
56,e5f5,r,False,False,1,29,0,0,7,0,6,22,False
56,e5d5,r,False,False,1,30,0,0,12,0,4,22,False
56,e5c5,r,False,False,1,32,0,0,21,0,6,22,False
56,e5b5,r,False,False,1,33,0,0,17,0,6,22,False
56,e5a5,r,False,False,1,31,0,0,13,0,6,22,False
56,e5e4,r,False,False,1,32,0,0,12,-1,6,22,False
56,e5e3,r,False,False,1,32,0,0,13,-2,6,22,False
56,e5e2,r,False,False,1,32,0,0,8,-3,6,22,False
56,e5e1,r,False,False,1,32,0,0,17,-4,6,22,False
56,c4d6,n,False,False,1,33,0,0,13,2,5,22,False
56,c4b6,n,False,False,1,35,0,0,13,2,6,22,False
56,c4a5,n,False,False,1,33,0,0,22,1,6,22,False
56,c4e3,n,False,False,1,34,0,0,13,-1,6,22,False
56,c4a3,n,False,False,1,34,0,0,15,-1,6,22,False
56,c4d2,n,False,False,1,34,0,0,15,-2,6,22,False
56,c4b2,n,False,False,1,34,0,0,13,-2,6,22,False
56,g1h1,k,False,False,1,32,0,0,11,0,6,22,False
56,g1f1,k,False,False,1,32,0,0,11,0,6,22,False
56,b1b8,r,False,False,1,23,0,14,12,7,6,22,False
56,b1b7,r,False,False,1,32,0,0,17,6,6,22,False
56,b1b6,r,False,False,1,33,0,0,26,5,6,22,False
56,b1b5,r,False,False,1,33,0,0,17,4,6,22,False
56,b1b4,r,False,False,1,32,0,0,17,3,6,22,False
56,b1b3,r,False,False,1,32,0,0,18,2,6,22,False
56,b1b2,r,False,False,1,32,0,0,18,1,6,22,False
56,b1f1,r,False,False,1,32,0,0,17,0,6,22,False
56,b1e1,r,False,False,1,32,0,0,17,0,6,22,False
56,b1d1,r,False,False,1,32,0,0,12,0,6,22,False
56,b1c1,r,False,False,1,32,0,0,13,0,6,22,False
56,b1a1,r,False,False,1,32,0,0,13,0,6,22,False
56,d4d5,p,False,False,1,30,0,0,21,1,5,22,True
56,h2h3,p,False,False,1,32,0,0,12,1,6,22,False
56,g2g3,p,False,False,1,32,0,0,12,1,6,22,False
56,f2f3,p,False,False,1,32,0,0,12,1,6,22,False
56,a2a3,p,False,False,1,32,0,0,13,1,6,22,False
56,h2h4,p,False,False,1,31,0,0,11,2,6,22,False
56,g2g4,p,False,False,1,32,0,0,11,2,6,22,False
56,f2f4,p,False,False,1,32,0,0,11,2,6,22,False
56,a2a4,p,False,False,1,32,0,0,13,2,6,22,False
57,c6e8,q,False,False,1,2,0,0,9,2,5,23,False
57,c6a8,q,False,False,6,24,0,10,9,2,5,23,False
57,c6d7,q,False,False,1,29,0,0,9,1,5,23,False
57,c6c7,q,False,False,2,31,0,0,12,1,5,23,False
57,c6b7,q,False,False,1,32,0,0,23,1,5,23,False
57,c6e6,q,False,False,4,25,0,0,18,0,5,23,False
57,c6d6,q,False,False,1,31,0,0,18,0,5,23,False
57,c6b6,q,False,False,1,33,0,0,23,0,5,23,False
57,c6a6,q,False,False,2,32,0,0,13,0,5,23,False
57,c6c5,q,False,False,1,30,0,0,12,-1,5,23,False
57,c6b5,q,False,False,1,33,0,0,26,-1,5,23,False
57,c6a4,q,False,False,1,32,0,0,13,-2,5,23,False
57,e5e6,r,False,False,4,25,0,0,21,1,5,23,False
57,e5h5,r,False,False,1,29,0,0,16,0,4,23,False
57,e5g5,r,False,False,1,29,0,0,16,0,4,23,False
57,e5f5,r,False,False,1,27,0,0,16,0,4,23,False
57,e5e4,r,False,False,1,30,0,0,16,-1,4,23,False
57,e5e3,r,False,False,1,30,0,0,22,-2,5,23,False
57,e5e2,r,False,False,1,30,0,0,17,-3,5,23,False
57,e5e1,r,False,False,1,30,0,0,26,-4,5,23,False
57,c4d6,n,False,False,1,30,0,0,17,2,4,23,False
57,c4b6,n,False,False,1,31,0,0,17,2,4,23,False
57,c4a5,n,False,False,1,29,0,0,14,1,4,23,False
57,c4e3,n,False,False,1,30,0,0,17,-1,4,23,False
